Prefix,x,y,z,r,g,b,sem,ins
Longhua_Area2,556.47165,1091.4850000000001,73.85175000000001,17.366100000000074,13.762399999999843,16.638500000000008,8.0,935.0
Longhua_Area2,554.74835,1058.73115,74.9409,15.063300000000027,14.699299999999994,18.0882,8.0,936.0
Lihu_Area21,-556.392,-478.40319999999997,22.58965,10.668199999999956,9.439000000000021,3.4815000000000005,12.0,147.0
Lihu_Area21,-565.9812,-330.67445,36.1178,69.57100000000003,62.51990000000001,30.3308,9.0,150.0
Lihu_Area21,-567.65975,-480.1029,23.2872,9.473899999999958,7.7993999999999915,4.5096000000000025,12.0,243.0
Lihu_Area21,-684.30535,-384.11704999999995,24.448900000000002,35.69010000000003,39.4341,6.182599999999997,13.0,244.0
Lihu_Area21,-698.4466,-405.28945,22.783,7.399000000000001,8.014499999999998,2.7517999999999994,13.0,245.0
Lihu_Area21,-643.33825,-384.32529999999997,24.7211,31.329700000000003,12.228800000000035,6.823,13.0,246.0
Lihu_Area21,-569.44085,-425.36175000000003,34.53805,51.588100000000054,77.40609999999998,27.149299999999997,9.0,247.0
Lihu_Area14,117.5069,-31.43635,35.33725,2.9472000000000094,3.0131000000000014,2.9872999999999976,13.0,28.0
Lihu_Area14,178.11245,-30.580199999999998,35.741200000000006,3.8935000000000173,3.896799999999999,3.014800000000001,13.0,203.0
Lihu_Area14,160.02415,-51.0629,35.0641,18.31450000000001,20.951,3.253,13.0,204.0
Lihu_Area14,154.02960000000002,-248.3727,33.89855,6.069199999999995,4.201999999999998,2.5767000000000024,12.0,212.0
Lihu_Area14,144.88060000000002,-270.20645,33.98655,7.171000000000021,4.496699999999976,2.7089,13.0,217.0
Lihu_Area14,142.41425,-245.3632,34.20375,2.689300000000003,3.037000000000006,3.197500000000005,12.0,218.0
Lihu_Area14,156.5229,-310.14965,35.25805,3.114200000000011,3.491899999999987,3.368299999999998,12.0,232.0
Lihu_Area14,55.8694,-244.0368,35.6268,11.181600000000003,16.633399999999995,7.1026000000000025,13.0,291.0
Lihu_Area14,78.71969999999999,-248.58315,34.580349999999996,23.970600000000005,19.82529999999997,3.8874999999999957,13.0,292.0
Lihu_Area14,96.09325000000001,-253.13100000000003,34.481,8.295900000000003,15.522200000000026,3.6377999999999986,13.0,293.0
Lihu_Area14,94.8487,-266.7219,34.468500000000006,7.7158000000000015,8.189399999999978,3.6248000000000005,13.0,294.0
Lihu_Area14,111.74035,-261.16685,36.1144,24.412099999999995,39.812299999999965,7.0276,13.0,295.0
Lihu_Area14,111.1288,-291.38755000000003,33.7192,3.591000000000008,6.444099999999992,2.9077999999999946,13.0,296.0
Lihu_Area14,114.2318,-240.2738,34.23055,5.881,4.030200000000008,2.958500000000001,6.0,297.0
Lihu_Area14,137.30849999999998,-292.97135000000003,34.13105,3.247399999999999,6.598699999999951,3.0444999999999993,13.0,298.0
Lihu_Area14,89.17685,-168.37435,38.266099999999994,179.39710000000002,152.6359,12.601599999999998,10.0,305.0
Longhua_Area47,689.9313,-844.4141,63.25865,4.1580000000000155,4.082199999999943,3.8759000000000015,12.0,4.0
Longhua_Area47,629.98885,-924.2760000000001,64.99260000000001,28.776899999999955,37.285799999999995,6.1152000000000015,9.0,5.0
Longhua_Area47,606.2845,-911.10685,64.6589,22.928800000000024,22.599899999999934,5.317599999999999,9.0,6.0
Longhua_Area47,626.1866500000001,-904.58005,65.8889,21.919899999999984,18.078700000000026,7.556400000000004,12.0,7.0
Longhua_Area47,629.83475,-864.59645,66.5278,23.133100000000013,12.695099999999911,5.073599999999999,13.0,8.0
Longhua_Area47,662.32555,-931.9461,63.74965,7.332300000000032,17.468599999999924,3.1322999999999936,13.0,9.0
Longhua_Area47,661.38525,-899.5911,65.45345,24.16809999999998,15.401200000000017,6.758099999999999,12.0,10.0
Longhua_Area47,577.7306,-996.08205,66.68255,5.464799999999968,6.053899999999999,15.041699999999999,13.0,11.0
Longhua_Area47,660.9666,-1009.6447499999999,60.9626,17.00019999999995,16.434499999999957,8.361000000000004,12.0,12.0
Longhua_Area47,607.7279,-685.60535,67.80295000000001,3.5470000000000255,7.2036999999999125,2.743700000000004,13.0,62.0
Longhua_Area47,700.3564,-713.74665,64.0968,10.286399999999958,44.45449999999994,6.0306,11.0,64.0
Longhua_Area47,691.07275,-715.42715,64.15755,10.070699999999988,44.00569999999993,5.872299999999996,11.0,65.0
Qingdao_Area16,273.735,487.0254,17.28115,5.110000000000014,9.484800000000007,4.186300000000001,12.0,384.0
Qingdao_Area16,273.1201,499.24,17.065150000000003,5.637999999999977,4.313800000000015,2.8779000000000003,13.0,385.0
Qingdao_Area16,292.65155,500.6903,17.4719,12.986300000000028,6.3793999999999755,4.457200000000002,12.0,378.0
Qingdao_Area16,277.1145,459.81629999999996,16.28325,8.58420000000001,25.217600000000004,4.2783,13.0,379.0
Qingdao_Area16,291.5281,510.1073,16.896,18.475599999999986,11.093399999999974,3.3979999999999997,12.0,380.0
Qingdao_Area16,401.36185,567.0279,108.77055,69.2903,98.91219999999998,193.70469999999997,7.0,395.0
Qingdao_Area16,307.88035,558.9449500000001,99.93295,80.8279,68.56730000000005,172.90370000000001,9.0,405.0
Qingdao_Area16,498.63365,496.70860000000005,18.4166,4.326900000000023,24.74340000000001,7.347999999999999,7.0,420.0
Qingdao_Area16,497.2809,641.08975,20.15475,7.031199999999956,18.637899999999945,8.6121,13.0,421.0
Qingdao_Area16,525.5052000000001,668.82025,22.16565,10.578000000000088,10.689499999999953,13.3023,6.0,422.0
Qingdao_Area16,312.4816,487.6844,17.88625,49.05079999999998,17.676600000000008,7.840299999999999,9.0,423.0
Qingdao_Area16,378.6136,462.5186,16.2277,12.91379999999998,7.875200000000007,3.5023999999999997,13.0,398.0
Qingdao_Area16,355.1902,462.30025,16.62565,23.99879999999996,11.934300000000007,4.778700000000001,7.0,399.0
Qingdao_Area16,356.27555,511.1743,17.7757,10.81529999999998,15.414600000000064,5.5782000000000025,13.0,404.0
Qingdao_Area16,345.79859999999996,508.5512,16.8465,3.3828000000000316,4.756200000000035,2.7859999999999996,12.0,406.0
Qingdao_Area16,433.31115,492.63235,16.28065,37.078899999999976,52.776099999999985,10.8171,9.0,410.0
Qingdao_Area16,358.20165,622.1568500000001,16.6215,2.3471000000000117,3.59170000000006,2.979000000000001,12.0,412.0
Qingdao_Area16,313.29655,593.0185,16.786250000000003,2.6609000000000265,3.494799999999941,2.9445000000000014,12.0,413.0
Qingdao_Area16,421.02345,464.33025,16.057000000000002,2.2182999999999993,2.4879000000000246,2.3613999999999997,13.0,414.0
Qingdao_Area16,397.70445,501.4828,16.0995,6.3600999999999885,3.776200000000017,2.8432000000000013,13.0,415.0
Qingdao_Area16,339.71270000000004,456.47745,15.6733,3.4621999999999957,3.1499000000000024,2.8523999999999994,13.0,417.0
Qingdao_Area16,355.73490000000004,530.5205000000001,18.08345,7.149799999999971,13.051199999999994,5.652700000000001,6.0,418.0
Qingdao_Area33,-505.4791,588.4466,39.474250000000005,31.44319999999999,35.54160000000002,49.37630000000001,8.0,425.0
Qingdao_Area33,-472.63710000000003,546.4066,46.3632,38.403399999999976,37.58960000000002,63.2452,8.0,431.0
Qingdao_Area33,-533.69565,495.41025,44.1136,34.00649999999996,35.886900000000026,62.07639999999999,8.0,432.0
Qingdao_Area33,-568.32195,538.3927,37.7463,32.456699999999955,34.35760000000005,49.1774,8.0,433.0
Qingdao_Area33,-629.62225,489.4557,37.612899999999996,33.35130000000004,34.77140000000003,49.516,8.0,434.0
Qingdao_Area33,-593.52545,445.37495,37.4435,33.56770000000006,34.744500000000016,49.30459999999999,8.0,435.0
Qingdao_Area33,-537.3224,572.4509,17.715600000000002,14.073599999999942,15.778400000000033,4.450199999999999,11.0,436.0
Qingdao_Area33,-603.71875,471.62645,14.83015,16.18209999999999,15.379500000000007,4.139899999999999,12.0,437.0
Qingdao_Area33,-602.99495,524.6992,17.430500000000002,11.902100000000019,11.1644,3.208000000000002,12.0,438.0
Qingdao_Area33,-605.3552999999999,547.63765,15.1364,44.86800000000005,34.43550000000005,4.269000000000002,13.0,426.0
Qingdao_Area33,-429.9022,577.0020999999999,16.344450000000002,31.280399999999986,40.18220000000008,3.8931000000000004,13.0,427.0
Qingdao_Area33,-483.55195000000003,500.8781,17.36905,17.371299999999962,14.895399999999995,7.276300000000001,12.0,428.0
Qingdao_Area33,-560.2266999999999,474.18605,16.588350000000002,20.26400000000001,22.431700000000035,5.1663000000000014,13.0,429.0
Longhua_Area45,302.6403,-905.4468999999999,92.9551,51.105200000000025,55.15440000000001,62.928,9.0,14.0
Longhua_Area45,309.92,-992.19875,92.19775,65.52179999999998,96.05049999999994,61.7211,9.0,15.0
Lihu_Area23,-371.32804999999996,-173.96165000000002,26.06015,18.048100000000034,16.306700000000006,4.7387000000000015,12.0,35.0
Lihu_Area23,-383.64215,-177.54930000000002,25.06465,11.389299999999992,13.638000000000005,3.639099999999999,12.0,36.0
Lihu_Area23,-293.7591,-234.05665,36.82785,25.650800000000004,70.19910000000002,30.125300000000003,8.0,38.0
Lihu_Area23,-343.46765,-247.2337,29.4909,59.38329999999996,70.78560000000002,14.387999999999998,10.0,39.0
Lihu_Area23,-269.712,-268.27305,24.602,3.6288000000000125,4.561300000000017,2.3592000000000013,12.0,40.0
Lihu_Area23,-514.9617499999999,-280.97135000000003,23.848149999999997,4.995299999999929,3.3450999999999453,2.9753000000000007,13.0,116.0
Qingdao_Area3,882.3292,-893.6926000000001,30.1402,16.18399999999997,23.303800000000024,18.8338,8.0,23.0
Qingdao_Area3,865.91725,-911.74315,24.53715,12.8279,8.682900000000018,4.637900000000002,8.0,34.0
Qingdao_Area3,888.8643999999999,-849.5246500000001,24.263550000000002,11.365799999999922,23.092500000000086,4.982499999999998,8.0,45.0
Qingdao_Area3,868.8906999999999,-878.1328,32.76235,30.16739999999993,46.89239999999995,24.827899999999996,8.0,48.0
Qingdao_Area3,810.1210000000001,-855.4943499999999,29.529,27.780399999999986,46.401300000000106,19.208599999999997,8.0,49.0
Qingdao_Area3,839.5369499999999,-866.5272500000001,30.52715,27.29849999999999,45.29930000000002,21.734499999999997,8.0,50.0
Qingdao_Area3,853.6185,-814.2851,29.355000000000004,29.027799999999957,53.1626,18.817600000000002,8.0,51.0
Qingdao_Area3,826.7289000000001,-804.0390500000001,29.057899999999997,28.295799999999986,52.48950000000002,18.087799999999998,8.0,52.0
Qingdao_Area3,881.9681499999999,-824.7280499999999,33.86445,29.62530000000004,57.44410000000005,25.046699999999998,8.0,53.0
Qingdao_Area3,674.17035,-782.28625,21.73365,86.74369999999999,73.38509999999997,11.632700000000002,7.0,31.0
Qingdao_Area3,635.55135,-742.3480999999999,17.894849999999998,3.2314999999999827,3.34579999999994,2.8647000000000027,12.0,32.0
Qingdao_Area3,653.2097,-745.4956999999999,18.1374,7.08159999999998,3.9391999999999143,2.899000000000001,12.0,33.0
Qingdao_Area3,659.9647,-733.837,18.99595,28.75240000000008,35.65840000000003,5.062899999999999,7.0,35.0
Qingdao_Area3,688.9329,-732.27935,21.5872,30.653800000000047,12.548700000000053,8.517600000000002,6.0,36.0
Qingdao_Area3,700.69035,-744.91525,19.248649999999998,7.782699999999977,13.89149999999995,3.9409000000000027,8.0,37.0
Qingdao_Area3,700.76935,-756.5951,19.7227,6.09190000000001,7.940000000000055,2.9998000000000005,12.0,38.0
Qingdao_Area3,701.1555,-775.5792,18.9428,9.921199999999999,5.804399999999987,3.3124000000000002,13.0,39.0
Qingdao_Area3,693.0271,-772.5025,18.572249999999997,6.227399999999989,5.341000000000008,2.7863000000000007,13.0,40.0
Qingdao_Area3,715.5225,-755.2652,26.1045,24.351800000000026,38.51580000000001,16.0196,8.0,41.0
Qingdao_Area3,725.89095,-757.48645,22.25205,11.536299999999983,18.400100000000066,5.6484999999999985,8.0,42.0
Qingdao_Area3,759.0726500000001,-847.5434,20.1588,6.249500000000012,7.893800000000056,3.7049999999999983,6.0,43.0
Qingdao_Area3,880.9299,-911.36185,24.946199999999997,4.088600000000042,3.9779000000000906,3.218399999999999,6.0,44.0
Qingdao_Area3,760.8389999999999,-806.2234000000001,20.86605,2.4607999999999493,2.356200000000058,2.8139000000000003,12.0,47.0
Yuehai_Area20,-29.57305,-274.1202,36.10925,100.9907,178.47560000000001,33.4633,9.0,91.0
Yuehai_Area20,46.9636,-156.2935,37.083349999999996,177.1822,58.324200000000005,29.9313,9.0,218.0
Yuehai_Area20,146.135,-229.21735,35.87665,76.72599999999998,88.80470000000003,16.109499999999997,10.0,225.0
Yuehai_Area20,62.262950000000004,-353.07845,32.18115,8.682099999999998,8.64209999999997,12.588899999999999,12.0,228.0
Yuehai_Area24,-349.66089999999997,-462.4915,13.4375,28.369600000000048,30.899,4.3736,13.0,128.0
Yuehai_Area24,-341.4326,-435.034,14.97185,11.965800000000002,12.131399999999985,3.4468999999999994,13.0,129.0
Yuehai_Area24,-421.47384999999997,-456.3929,23.120649999999998,13.88330000000002,14.086400000000026,12.901500000000002,13.0,133.0
Yuehai_Area24,-434.09915,-443.66165,19.98735,17.27729999999997,14.795900000000017,4.055299999999999,13.0,134.0
Yuehai_Area24,-415.7786,-487.54690000000005,15.838000000000001,20.611800000000017,20.75200000000001,4.338600000000001,13.0,135.0
Yuehai_Area24,-351.4883,-479.1634,12.833549999999999,15.293999999999983,15.786599999999964,3.9685000000000006,13.0,136.0
Yuehai_Area24,-378.83770000000004,-505.52345,14.112950000000001,45.870600000000024,58.379899999999964,5.724300000000001,13.0,137.0
Yuehai_Area24,-408.61035000000004,-544.78715,12.80425,20.94530000000003,25.88670000000002,3.3865,13.0,138.0
Yuehai_Area24,-455.1089,-559.0213,27.0029,64.91120000000001,69.2231999999999,29.984,7.0,145.0
Yuehai_Area24,-458.60845,-500.60645,21.47545,28.80269999999996,44.30469999999997,12.982899999999999,7.0,146.0
Yuehai_Area24,-434.71270000000004,-501.9944,17.61995,22.702600000000018,39.13720000000001,8.3547,8.0,147.0
Longhua_Area31,174.6269,115.02405,79.7995,12.774200000000008,15.894900000000007,3.183399999999992,13.0,318.0
Longhua_Area31,161.78885000000002,84.6369,79.7421,7.948700000000002,8.116,2.679400000000001,13.0,320.0
Longhua_Area31,172.9926,80.94919999999999,79.75435,4.036200000000008,4.142600000000002,2.618300000000005,13.0,321.0
Longhua_Area31,25.81335,-42.31895,76.23495,8.912500000000001,32.02329999999999,5.4450999999999965,13.0,333.0
Longhua_Area31,16.0243,-45.174350000000004,76.473,11.499600000000001,26.042700000000004,6.469400000000007,13.0,334.0
Longhua_Area31,8.5783,-22.9555,74.39795000000001,12.811399999999999,8.355599999999999,3.704899999999995,13.0,335.0
Longhua_Area31,1.4047999999999998,-6.47025,74.9577,7.3316,5.9617,5.328000000000003,13.0,337.0
Longhua_Area31,1.7656999999999998,-62.91725,74.3474,7.4016,24.618700000000004,3.046200000000013,13.0,346.0
Longhua_Area31,7.359400000000001,-67.3766,73.78819999999999,2.201200000000001,5.192800000000005,2.993399999999994,13.0,347.0
Longhua_Area31,10.192,-62.4407,74.17914999999999,8.8646,4.608400000000003,4.0316999999999865,12.0,348.0
Longhua_Area31,76.21035,-62.76635,74.63535,2.9780999999999977,2.146499999999996,2.874300000000005,13.0,355.0
Longhua_Area31,146.2608,-63.6774,76.47705,2.842399999999998,2.006999999999991,2.8680999999999983,13.0,356.0
Longhua_Area31,159.3734,78.0792,78.27465000000001,1.7094000000000165,5.081600000000009,2.277499999999989,13.0,371.0
Longhua_Area31,170.25715000000002,-26.2988,129.1339,37.649100000000004,50.14960000000001,104.98640000000002,8.0,375.0
Longhua_Area31,136.91905,36.7724,130.78715,105.8403,77.3838,109.19850000000001,8.0,376.0
Longhua_Area31,43.084450000000004,1.9406500000000002,76.3146,2.014100000000006,1.9387,2.355400000000003,13.0,377.0
Longhua_Area31,40.216300000000004,12.9042,76.3442,3.5223999999999975,2.5654000000000003,3.9253999999999962,13.0,378.0
Longhua_Area31,102.96795,-11.87925,127.94905,114.5145,87.2903,107.33409999999999,8.0,379.0
Longhua_Area31,48.5022,-38.726150000000004,82.29065,37.38900000000001,29.0379,14.704100000000011,9.0,380.0
Yuehai_Area9,412.42135,567.1413,17.50815,8.523500000000013,11.68119999999999,5.9620999999999995,13.0,8.0
Yuehai_Area9,424.0603,461.9028,19.223100000000002,227.10399999999998,162.3564,38.0398,10.0,9.0
Yuehai_Area9,439.5942,548.53975,18.3314,29.49019999999996,8.893100000000004,7.5512,13.0,10.0
Yuehai_Area9,403.645,556.73945,20.541,38.115200000000016,24.200699999999983,12.080799999999998,13.0,11.0
Yuehai_Area9,423.74289999999996,578.6523,17.32235,18.27879999999999,17.70799999999997,5.6030999999999995,12.0,12.0
Yuehai_Area9,518.8063500000001,597.8815500000001,12.2683,82.97609999999997,98.56389999999999,17.739600000000003,13.0,13.0
Longhua_Area9,406.30125,601.7145,137.84695,52.0761,72.79959999999994,108.5939,9.0,621.0
Longhua_Area9,506.17224999999996,546.1886,91.5623,2.371500000000026,2.3754000000000133,2.471199999999996,13.0,628.0
Longhua_Area9,459.1078,641.80835,137.82685,127.89840000000004,143.8813,108.56410000000001,9.0,629.0
Lihu_Area5,120.28905,28.01395,36.31295,10.068100000000001,13.3411,3.901299999999999,13.0,19.0
Lihu_Area5,126.9408,-12.47155,35.13095,12.129999999999995,10.6791,1.954499999999996,13.0,20.0
Lihu_Area5,139.5964,3.60745,40.0383,2.0942000000000007,3.1465,10.457800000000006,13.0,23.0
Lihu_Area5,187.8034,-20.8247,35.887550000000005,1.5746000000000038,1.181600000000003,2.874699999999997,13.0,201.0
Lihu_Area5,142.74865,-5.2616,35.648700000000005,3.5452999999999975,2.1404000000000005,2.2036000000000016,13.0,202.0
Lihu_Area5,178.86275,337.4217,35.93255,16.320099999999996,6.5031999999999925,6.981099999999998,13.0,264.0
Lihu_Area5,219.06995,196.3259,35.6326,6.9927000000000135,6.493799999999993,2.5189999999999984,13.0,268.0
Lihu_Area5,187.39069999999998,193.42995,40.13405,4.091800000000006,4.324700000000007,11.207900000000002,13.0,270.0
Lihu_Area5,183.284,261.56235000000004,38.3995,12.347399999999993,38.83390000000003,6.706399999999995,13.0,271.0
Lihu_Area5,174.5698,233.1849,37.006550000000004,11.143999999999977,8.859199999999987,3.6618999999999957,13.0,272.0
Lihu_Area5,239.10739999999998,240.75945000000002,36.1125,13.179200000000009,12.262100000000004,3.8651999999999944,13.0,273.0
Lihu_Area5,246.98125,225.84345000000002,35.919399999999996,16.310300000000012,15.601500000000016,3.8834000000000017,13.0,274.0
Lihu_Area5,234.7566,232.86169999999998,35.70555,6.455999999999989,6.082000000000022,3.1798999999999964,13.0,275.0
Lihu_Area5,284.19335,99.86994999999999,35.428799999999995,8.241300000000024,8.494299999999996,2.238999999999997,13.0,280.0
Lihu_Area5,194.04705,50.155699999999996,35.345,6.191299999999984,6.343200000000003,2.4121999999999986,13.0,285.0
Lihu_Area5,194.67075,67.72475,36.35035,4.31310000000002,4.826099999999997,3.7460999999999984,13.0,286.0
Lihu_Area5,184.6487,97.88730000000001,35.4794,6.219200000000001,3.682000000000002,2.603200000000001,13.0,287.0
Wuhu_Area49,869.9576,6.100899999999999,86.1904,21.463799999999992,30.1866,104.02680000000001,8.0,506.0
Wuhu_Area49,874.62005,-49.5541,86.51575,24.169899999999984,58.5262,104.1175,8.0,507.0
Wuhu_Area49,807.2968000000001,-113.0566,79.58555,19.925200000000018,59.006600000000006,89.67869999999999,8.0,508.0
Wuhu_Area49,779.8235999999999,-44.26525,79.35435000000001,23.533000000000015,59.13770000000001,89.6393,8.0,509.0
Wuhu_Area49,724.7165,19.6115,86.48115,20.482999999999947,59.2676,104.78729999999999,8.0,510.0
Wuhu_Area49,711.6448499999999,-77.13595000000001,86.72264999999999,19.781299999999987,59.5581,104.65329999999999,8.0,511.0
Wuhu_Area49,755.2688,-151.93455,48.46885,59.066200000000094,120.04849999999999,27.592499999999994,8.0,512.0
Wuhu_Area49,828.8497,-51.6695,37.38525,9.155399999999986,14.6766,5.520099999999999,12.0,499.0
Wuhu_Area49,690.38765,-9.56025,37.365700000000004,12.39709999999991,17.771500000000003,5.853199999999994,12.0,500.0
Wuhu_Area49,739.15895,23.00645,35.6597,3.567700000000059,15.3985,2.775599999999997,13.0,501.0
Wuhu_Area49,753.8278499999999,41.48965,35.9499,4.377299999999991,8.976099999999995,3.1757999999999953,13.0,502.0
Wuhu_Area49,824.4109000000001,-165.65449999999998,39.6899,3.55499999999995,3.6103999999999985,2.5172000000000025,12.0,503.0
Wuhu_Area49,841.44075,48.3026,35.94955,6.244100000000003,10.119,3.1306999999999974,13.0,504.0
Wuhu_Area49,861.27905,24.98505,36.2788,8.010099999999966,5.627700000000001,3.3930000000000007,6.0,505.0
Wuhu_Area49,630.4231500000001,-15.3645,86.43445,21.994100000000003,29.794600000000003,104.38690000000001,8.0,543.0
Wuhu_Area49,659.3238,25.510749999999998,86.42925,23.068199999999933,29.7977,104.7185,8.0,544.0
Wuhu_Area49,646.47405,-59.8233,86.5361,22.171699999999987,30.013399999999997,104.6388,8.0,545.0
Wuhu_Area49,867.89455,63.22195,86.1266,28.71530000000007,59.4165,104.03800000000001,8.0,980.0
Wuhu_Area49,791.64105,40.13265,86.2853,21.1259,42.4195,104.3232,8.0,981.0
Wuhu_Area8,-1045.5799,-311.23855000000003,44.70615,14.97420000000011,27.550900000000013,19.3099,8.0,359.0
Wuhu_Area8,-1074.3282,-319.4434,44.7658,15.307199999999966,40.47720000000004,19.337600000000002,8.0,361.0
Wuhu_Area8,-1101.95905,-308.37760000000003,44.89975,14.030700000000024,26.095600000000047,19.4165,8.0,362.0
Wuhu_Area8,-1126.68425,-307.86705,44.8241,16.964899999999943,26.79110000000003,19.096000000000004,8.0,363.0
Wuhu_Area8,-1154.276,-305.89639999999997,46.0155,16.78800000000001,20.964800000000025,21.474799999999995,8.0,364.0
Wuhu_Area8,-1057.49715,-286.3241,45.264849999999996,98.93169999999998,113.45419999999999,21.5387,8.0,368.0
Wuhu_Area8,-1158.58605,-301.29275,45.8621,87.91169999999988,150.6535,21.514400000000002,8.0,360.0
Wuhu_Area8,-1038.59025,-414.79645,45.480599999999995,49.84009999999989,128.78729999999996,20.8286,8.0,894.0
Wuhu_Area8,-1030.41505,-581.27875,45.9667,47.18730000000005,8.879499999999894,20.897799999999997,8.0,907.0
Wuhu_Area8,-1046.79185,-389.6915,40.6787,15.533699999999953,45.400800000000004,10.823599999999999,8.0,908.0
Wuhu_Area8,-1046.7657,-433.7242,41.67085,14.557800000000043,32.21379999999999,12.2269,8.0,909.0
Wuhu_Area8,-1049.9148,-471.35720000000003,41.7262,15.240400000000136,39.55559999999997,12.538399999999996,8.0,910.0
Wuhu_Area8,-1076.35815,-361.04,41.7676,13.147500000000036,18.940200000000004,12.818399999999997,8.0,911.0
Wuhu_Area8,-1068.9780999999998,-433.12495,41.5527,14.874199999999973,33.39670000000001,12.675200000000004,8.0,912.0
Wuhu_Area8,-1070.7891,-469.93,41.759600000000006,14.639400000000023,38.912199999999984,12.261800000000001,8.0,913.0
Wuhu_Area8,-1070.4787000000001,-500.58664999999996,41.83535,16.292200000000093,17.934900000000027,12.676900000000003,8.0,895.0
Wuhu_Area8,-1074.9814000000001,-516.05845,36.883250000000004,7.243400000000065,13.912499999999966,2.5874999999999986,6.0,896.0
Wuhu_Area8,-1080.2286,-393.8696,41.41625,20.542000000000144,42.47860000000003,12.415700000000001,8.0,897.0
Wuhu_Area8,-1093.7784499999998,-456.66295,41.157849999999996,20.337099999999964,50.04329999999999,11.476700000000001,8.0,898.0
Wuhu_Area8,-1094.7438499999998,-493.91355,40.4891,20.250299999999925,23.604899999999986,12.010199999999998,8.0,899.0
Wuhu_Area8,-1107.20215,-375.08125,41.8384,19.755699999999933,18.2183,12.0488,8.0,900.0
Wuhu_Area8,-1107.2062,-407.6432,41.776849999999996,18.164199999999937,44.55220000000003,8.685700000000004,8.0,901.0
Wuhu_Area8,-1117.70585,-488.64465,40.6983,18.426500000000033,30.155700000000024,12.672000000000004,8.0,902.0
Wuhu_Area8,-1131.7161,-424.485,41.50285,20.912599999999884,50.69720000000001,10.526499999999999,8.0,903.0
Wuhu_Area8,-1138.0256,-482.5718,42.20795,19.662599999999884,45.44939999999997,9.5353,8.0,904.0
Wuhu_Area8,-1148.67895,-424.89165,40.6207,7.383499999999913,38.9735,8.851399999999998,6.0,905.0
Wuhu_Area8,-1150.24725,-464.37784999999997,38.933350000000004,4.7108999999998105,30.588099999999997,4.949300000000001,6.0,906.0
Wuhu_Area10,-567.5258,620.50755,45.4566,28.24440000000004,27.17610000000002,23.254599999999996,8.0,119.0
Wuhu_Area10,-574.9623,569.9870000000001,45.561099999999996,33.76279999999997,54.372600000000034,24.163999999999994,8.0,121.0
Wuhu_Area10,-637.1613500000001,581.0342,48.391949999999994,25.896499999999946,67.52640000000008,29.4129,9.0,123.0
Wuhu_Area10,-635.62735,511.56985,52.658649999999994,43.80309999999997,67.23449999999997,37.69689999999999,9.0,124.0
Wuhu_Area10,-622.7036,498.24575000000004,38.69265,13.457400000000007,25.92410000000001,9.798500000000004,8.0,125.0
Wuhu_Area10,-628.0319,477.14585,35.9925,14.174200000000042,5.3215000000000146,4.152799999999999,12.0,126.0
Wuhu_Area10,-630.17075,443.3089,39.6235,15.664299999999912,59.482200000000034,10.680999999999997,8.0,127.0
Wuhu_Area10,-642.0585,409.0756,47.36985,29.261799999999994,60.617200000000025,26.194500000000005,7.0,128.0
Wuhu_Area10,-602.73475,507.09855,45.1121,23.711900000000014,64.36289999999997,23.035000000000004,8.0,129.0
Wuhu_Area10,-571.8756000000001,520.0024,40.35,27.252200000000016,34.17679999999996,13.883200000000002,8.0,130.0
Wuhu_Area10,-578.1957,482.27639999999997,42.477199999999996,35.97659999999996,41.30959999999999,17.474399999999996,8.0,131.0
Wuhu_Area10,-587.30655,458.63665000000003,38.48435,19.2029,10.898499999999956,8.963099999999997,7.0,133.0
Wuhu_Area10,-582.3784,423.3492,39.3742,19.683599999999956,13.965000000000032,10.625399999999999,8.0,134.0
Wuhu_Area10,-591.19055,518.4540999999999,35.2331,2.5802999999999656,7.5079999999999245,2.1873999999999967,13.0,135.0
Wuhu_Area10,-592.3767,503.08015,35.2151,3.4238000000000284,5.359699999999975,2.548400000000001,13.0,136.0
Wuhu_Area10,-594.55005,599.9937500000001,35.322100000000006,7.243900000000053,6.683499999999981,5.909399999999998,8.0,137.0
Wuhu_Area10,-610.73015,415.56134999999995,43.8815,96.18409999999994,116.53190000000001,19.590600000000002,8.0,670.0
Qingdao_Area36,-941.22595,-196.26605,14.44995,77.49790000000007,300.51829999999995,12.107099999999999,10.0,64.0
Qingdao_Area36,-723.8616999999999,-206.2935,13.454149999999998,37.04959999999994,60.454999999999984,16.5591,10.0,78.0
Qingdao_Area36,-666.1062999999999,-307.4022,17.511499999999998,113.14440000000002,68.36340000000001,21.3858,11.0,79.0
Qingdao_Area36,-662.82395,-304.9414,14.4259,13.764099999999985,13.9606,14.738600000000002,13.0,80.0
Qingdao_Area36,-731.22495,-251.34105,7.8011,14.711099999999988,7.352900000000005,3.4876000000000005,8.0,81.0
Qingdao_Area36,-678.5167,-202.39135,21.41805,62.15859999999998,85.72490000000002,23.6627,10.0,82.0
Qingdao_Area36,-643.24215,-196.4562,7.807650000000001,9.693499999999972,21.423400000000015,4.294300000000001,7.0,83.0
Qingdao_Area36,-699.14855,49.19805,12.0643,9.503300000000081,7.3515000000000015,4.034599999999999,7.0,65.0
Qingdao_Area36,-696.9472000000001,44.4405,12.1477,5.4833999999999605,1.9235999999999933,4.1530000000000005,6.0,66.0
Qingdao_Area36,-729.6360999999999,-56.32755,12.2177,8.949199999999905,15.874900000000004,5.076600000000001,13.0,67.0
